2023-01-01 00:00:00,171.3484426229508
2023-01-01 00:15:00,159.11939344262296
2023-01-01 00:30:00,144.44663934426228
2023-01-01 00:45:00,132.15916393442623
2023-01-01 01:00:00,158.49471264367816
2023-01-01 01:15:00,146.29802955665025
2023-01-01 01:30:00,138.38159016393442
2023-01-01 01:45:00,128.05336065573772
2023-01-01 02:00:00,144.95377668308703
2023-01-01 02:15:00,135.5327467105263
2023-01-01 02:30:00,135.34316611842107
2023-01-01 02:45:00,132.55111658456488
2023-01-01 03:00:00,134.8004433497537
2023-01-01 03:15:00,132.19188834154352
2023-01-01 03:30:00,132.9200655737705
2023-01-01 03:45:00,133.49472131147542
2023-01-01 04:00:00,123.5701475409836
2023-01-01 04:15:00,129.3256393442623
2023-01-01 04:30:00,137.96240983606558
2023-01-01 04:45:00,145.13362295081967
2023-01-01 05:00:00,127.83437704918033
2023-01-01 05:15:00,134.69781967213115
2023-01-01 05:30:00,148.5033606557377
2023-01-01 05:45:00,165.5087704918033
2023-01-01 06:00:00,138.11918032786886
2023-01-01 06:15:00,164.27816393442623
2023-01-01 06:30:00,181.1306393442623
2023-01-01 06:45:00,192.52431147540983
2023-01-01 07:00:00,182.44047540983607
2023-01-01 07:15:00,190.4922131147541
2023-01-01 07:30:00,196.51739344262296
2023-01-01 07:45:00,191.69329508196722
2023-01-01 08:00:00,229.3614262295082
2023-01-01 08:15:00,200.8227868852459
2023-01-01 08:30:00,188.05980327868852
2023-01-01 08:45:00,167.55516393442622
2023-01-01 09:00:00,212.76677049180327
2023-01-01 09:15:00,187.2702295081967
2023-01-01 09:30:00,167.68247540983606
2023-01-01 09:45:00,142.8439344262295
2023-01-01 10:00:00,192.8981475409836
2023-01-01 10:15:00,168.7012950819672
2023-01-01 10:30:00,151.4257213114754
2023-01-01 10:45:00,132.38483606557378
2023-01-01 11:00:00,169.99952459016396
2023-01-01 11:15:00,153.5097704918033
2023-01-01 11:30:00,143.8639508196721
2023-01-01 11:45:00,126.74501639344264
2023-01-01 12:00:00,158.82339344262294
2023-01-01 12:15:00,140.0779180327869
2023-01-01 12:30:00,131.84547540983607
2023-01-01 12:45:00,118.68709836065574
2023-01-01 13:00:00,142.14888524590165
2023-01-01 13:15:00,131.5915737704918
2023-01-01 13:30:00,122.86231147540983
2023-01-01 13:45:00,109.4092786885246
2023-01-01 14:00:00,108.21624590163935
2023-01-01 14:15:00,120.2246393442623
2023-01-01 14:30:00,131.10588524590165
2023-01-01 14:45:00,142.50822950819673
2023-01-01 15:00:00,109.26075409836065
2023-01-01 15:15:00,130.46477049180328
2023-01-01 15:30:00,147.61068852459016
2023-01-01 15:45:00,163.96218032786888
2023-01-01 16:00:00,112.04752459016395
2023-01-01 16:15:00,142.31832786885244
2023-01-01 16:30:00,164.08504918032787
2023-01-01 16:45:00,188.0324426229508
2023-01-01 17:00:00,135.8236557377049
2023-01-01 17:15:00,169.28375409836065
2023-01-01 17:30:00,194.7942131147541
2023-01-01 17:45:00,220.18419672131145
2023-01-01 18:00:00,173.43801639344264
2023-01-01 18:15:00,191.44203278688525
2023-01-01 18:30:00,213.16183606557377
2023-01-01 18:45:00,242.1090983606557
2023-01-01 19:00:00,213.4502295081967
2023-01-01 19:15:00,214.31291803278688
2023-01-01 19:30:00,222.67367213114755
2023-01-01 19:45:00,236.9814918032787
2023-01-01 20:00:00,237.35634426229507
2023-01-01 20:15:00,214.2074918032787
2023-01-01 20:30:00,204.88460655737705
2023-01-01 20:45:00,196.243
2023-01-01 21:00:00,228.06881967213116
2023-01-01 21:15:00,203.82124590163934
2023-01-01 21:30:00,188.2650655737705
2023-01-01 21:45:00,169.50898360655736
2023-01-01 22:00:00,211.6252131147541
2023-01-01 22:15:00,187.08534426229508
2023-01-01 22:30:00,176.57752459016393
2023-01-01 22:45:00,154.37639344262297
2023-01-01 23:00:00,190.34739344262294
2023-01-01 23:15:00,170.30772131147543
2023-01-01 23:30:00,155.07844262295083
2023-01-01 23:45:00,133.81083743842365
